s,w,l,height,total_length,fitness_score,generation,fitness_strategy
1.627526199235806e-07,4.2884525731939493e-07,1.0175286101806031e-07,2.152648504309715e-07,3.2555214462331075e-05,0.2631618400673946,2,lowpass
1.8626408044437467e-07,5.342727876592497e-07,2.3675678800114549e-07,1.5e-07,4.236952901480444e-05,0.19266017380282963,2,lowpass
1.2193152775609818e-07,3.4984775541962863e-07,1.1633845919462921e-07,1.5e-07,4.236952901480444e-05,0.28552770489825485,2,lowpass
1.4936890894083497e-07,5.342727876592497e-07,2.3675678800114549e-07,2.0935445642630636e-07,1.237102477735094e-05,0.133410164480933,2,lowpass
1.1176274730279336e-07,3.7990128075242624e-07,1.2172205659916302e-07,3e-07,5.379421089232793e-06,0.22705172128758386,2,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.61208399572966e-07,4.412344810221285e-05,0.3168493208512172,2,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.3696734713912004,2,lowpass
1.7012276302423142e-07,3.078442846807614e-07,2.0770734250550603e-07,2.232546277211098e-07,4.0260946171015646e-05,0.2526422935935332,2,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,2,lowpass
2.0311288058217479e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.30000308577426194,2,lowpass
2.0916607925253388e-07,3.078442846807614e-07,2.0770734250550603e-07,1.5570687745775218e-07,3.191395225680267e-05,0.291386246307697,2,lowpass
1.3678279092382188e-07,3.9738152765259157e-07,1.7968415813688214e-07,1.5e-07,4.236952901480444e-05,0.2396507271782572,2,lowpass
1.0316301394325302e-07,3.147249199980622e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.20827296224524827,2,lowpass
2.2042131038243143e-07,3.5423855940682605e-07,1.1633845919462921e-07,1.5e-07,4.680557229841319e-05,0.29535639245103107,2,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.47441381685453e-07,4.680557229841319e-05,0.3000005304640551,2,lowpass
1.6520004734169583e-07,3.147249199980622e-07,1.2172205659916302e-07,3e-07,4.460586839236143e-05,0.2705406386479135,2,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.47441381685453e-07,3.99381355418157e-05,0.2999884280173525,2,lowpass
1.2193152775609818e-07,3.4984775541962863e-07,1.748461800948294e-07,2.0935445642630636e-07,2.906440052705216e-05,0.23224577952363093,2,lowpass
1.932217796441982e-07,3.7990128075242624e-07,1.700684508052568e-07,1.891426473391065e-07,4.6335119026480766e-05,0.2559111565305979,2,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.3696734713912004,3,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.276885155816464e-05,0.30085928848561716,3,lowpass
2.0311288058217479e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.276885155816464e-05,0.3000048697860878,3,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.276885155816464e-05,0.30085928848561716,3,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.41655093467050497,3,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.6337380480040684e-07,4.412344810221285e-05,0.3146268834857218,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,3,lowpass
1.8833770899823063e-07,7e-07,1.9652934527810022e-07,2.61208399572966e-07,4.412344810221285e-05,0.3004677566572209,3,lowpass
1.7012276302423142e-07,3.952003180139017e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.19019682601134938,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.47441381685453e-07,3.191395225680267e-05,0.2999487775448273,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.59884964331253e-05,0.3100609611549659,3,lowpass
1.7012276302423142e-07,7e-07,2.029808380741115e-07,2.639326978375063e-07,4.4209562108138345e-05,0.3015299628421192,3,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,3,lowpass
1.8626408044437467e-07,7e-07,2.329367050681166e-07,2.474889557050012e-07,1.702158827688048e-05,0.2999802919700965,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.4209562108138345e-05,0.3130938800196076,3,lowpass
1.7827523985054302e-07,7e-07,2.329367050681166e-07,2.47441381685453e-07,3.99381355418157e-05,0.29998587196632676,3,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.61208399572966e-07,4.412344810221285e-05,0.32149222307969816,3,lowpass
1.7749638192777466e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.30013326976498134,3,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.639326978375063e-07,4.412344810221285e-05,0.29999426447359506,3,lowpass
2.0916607925253388e-07,3.078442846807614e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.25466891489723936,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,1.9162097963020257e-07,1.6793710910295379e-07,4.412344810221285e-05,0.18527665250122335,3,lowpass
1.4707167659290305e-07,3e-07,1.7968415813688214e-07,1.5e-07,4.4209562108138345e-05,0.2877631408024504,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.474889557050012e-07,1.702158827688048e-05,0.29998459107258185,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,1.5e-07,4.680557229841319e-05,0.13190644303517474,3,lowpass
1.271286382965867e-07,3e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.23041725505711932,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.47441381685453e-07,4.412344810221285e-05,0.2999945957071787,3,lowpass
2.0916607925253388e-07,3e-07,1.7968415813688214e-07,1.5e-07,4.236952901480444e-05,0.2937297645532469,3,lowpass
2.0916607925253388e-07,3.078442846807614e-07,2.196112020897068e-07,2.2657931335803405e-07,3.19291533747945e-05,0.25473041001966085,3,lowpass
1.8626408044437467e-07,3e-07,1.6809638115583466e-07,1.8720261995391313e-07,4.412344810221285e-05,0.28087833552543445,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.61208399572966e-07,4.412344810221285e-05,0.29992163898086643,3,lowpass
2.0311288058217479e-07,6.270517790748353e-07,1.9851686178005017e-07,1.547883054415719e-07,2.198560579277735e-05,0.17519689218235185,3,lowpass
1.7827523985054302e-07,6.8638945697131e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.3003413024567251,3,lowpass
1.1099549490970208e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.08788832346671235,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,2.329367050681166e-07,2.47441381685453e-07,4.680557229841319e-05,0.3000005304640551,3,lowpass
1.7827523985054302e-07,7e-07,2.196112020897068e-07,2.639326978375063e-07,3.291774948425264e-05,0.29998706103079964,3,lowpass
1.7012276302423142e-07,3.078442846807614e-07,2.0770734250550603e-07,1.5570687745775218e-07,3.191395225680267e-05,0.28792035372415214,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,3,lowpass
1.271286382965867e-07,3.161860602563488e-07,1.3325290867872162e-07,2.02644446934012e-07,4.236952901480444e-05,0.27566891432996193,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.61208399572966e-07,4.412344810221285e-05,0.3168493208512172,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,3,lowpass
1.7012276302423142e-07,5.110304031889357e-07,1.9652934527810022e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.1545674092991137,3,lowpass
1.7827523985054302e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.30015118238006094,3,lowpass
2.2359931731601463e-07,3e-07,1.6809638115583466e-07,1.8720261995391313e-07,3.291774948425264e-05,0.28520170618884183,3,lowpass
2.0311288058217479e-07,7e-07,2.329367050681166e-07,2.47441381685453e-07,4.680557229841319e-05,0.29999816422171716,3,lowpass
1.7827523985054302e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.4209562108138345e-05,0.30015118238006094,3,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.3696734713912004,3,lowpass
1.8626408044437467e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,1.702158827688048e-05,0.3020123358287249,3,lowpass
2.0311288058217479e-07,6.376310113761057e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.3016311014505008,3,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.41655093467050497,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,4,lowpass
2.0311288058217479e-07,7e-07,2.196112020897068e-07,2.61208399572966e-07,4.412344810221285e-05,0.2999908029679074,4,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.276885155816464e-05,0.30085928848561716,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.3238723428211885,4,lowpass
1.7749638192777466e-07,7e-07,2.196112020897068e-07,2.639326978375063e-07,4.412344810221285e-05,0.29999262752637057,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
1.7827523985054302e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.59884964331253e-05,0.3020291049479327,4,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.008926599980127e-05,0.30085828068791914,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.662364966750411e-07,4.412344810221285e-05,0.31156726354293457,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3653845111098869,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.4209562108138345e-05,0.3163636443138465,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.3696734713912004,4,lowpass
1.7827523985054302e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.302673735374822,4,lowpass
2.0311288058217479e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.300123867457843,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.47441381685453e-07,3.99381355418157e-05,0.4028681638243802,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3653845111098869,4,lowpass
1.7012276302423142e-07,7e-07,2.196112020897068e-07,2.2657931335803405e-07,4.276885155816464e-05,0.30085928848561716,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
2.0916607925253388e-07,3e-07,1.7968415813688214e-07,2.6298678797671575e-07,3.291774948425264e-05,0.26282262119540933,4,lowpass
1.7827523985054302e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.59884964331253e-05,0.3020291049479327,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.3696734713912004,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3653845111098869,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3171261489925288,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.3238723428211885,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.3238723428211885,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
1.7012276302423142e-07,5.496763389410913e-07,1.9652934527810022e-07,2.639326978375063e-07,4.4209562108138345e-05,0.14780690960863102,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,1.702158827688048e-05,0.2793846853585705,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.61208399572966e-07,4.59884964331253e-05,0.31248969046155917,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3653845111098869,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
2.0311288058217479e-07,6.376310113761057e-07,1.9652934527810022e-07,2.639326978375063e-07,4.59884964331253e-05,0.30139807086842635,4,lowpass
1.7012276302423142e-07,7e-07,2.029808380741115e-07,2.639326978375063e-07,4.4209562108138345e-05,0.3015299628421192,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,3.291774948425264e-05,0.3837035578532629,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.47441381685453e-07,3.99381355418157e-05,0.41655093467050497,4,lowpass
2.0311288058217479e-07,6.376310113761057e-07,1.9652934527810022e-07,2.639326978375063e-07,3.99381355418157e-05,0.3025829491026279,4,lowpass
1.7827523985054302e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,3.291774948425264e-05,0.3837035578532629,4,lowpass
1.7012276302423142e-07,6.836087225097429e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.4086044377785893,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
1.8531916484114179e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,3.291774948425264e-05,0.30179033058289617,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.61208399572966e-07,4.412344810221285e-05,0.3168493208512172,4,lowpass
1.7012276302423142e-07,7e-07,1.9162097963020257e-07,2.639326978375063e-07,4.412344810221285e-05,0.3653845111098869,4,lowpass
1.7827523985054302e-07,7e-07,1.9652934527810022e-07,2.6337380480040684e-07,4.412344810221285e-05,0.3027804586970669,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.6337380480040684e-07,4.412344810221285e-05,0.3146268834857218,4,lowpass
1.7012276302423142e-07,7e-07,1.9652934527810022e-07,2.639326978375063e-07,4.412344810221285e-05,0.31404391359308703,4,lowpass
